date,open,high,low,close,volume,crypto_name,crypto_symbol,daily_return,ma_7,volatility_30
30/04/2025,21.55,21.897,20.501,20.909,313894877,Avalanche,AVAX-USD,-0.0297,21.8613,0.0508
01/05/2025,20.909,21.856,20.834,21.645,331775588,Avalanche,AVAX-USD,0.0352,21.7594,0.0503
02/05/2025,21.646,22.168,21.012,21.248,293075581,Avalanche,AVAX-USD,-0.0183,21.6251,0.0473
03/05/2025,21.248,21.277,20.542,20.548,166453714,Avalanche,AVAX-USD,-0.0329,21.3574,0.0478
04/05/2025,20.548,20.63,19.812,19.901,184217043,Avalanche,AVAX-USD,-0.0315,21.0919,0.0483
05/05/2025,19.901,20.223,19.344,19.685,219716897,Avalanche,AVAX-USD,-0.0109,20.7837,0.0482
06/05/2025,19.685,20.105,19.307,20.028,221967592,Avalanche,AVAX-USD,0.0174,20.5663,0.0435
07/05/2025,20.028,20.217,19.116,19.529,269898840,Avalanche,AVAX-USD,-0.0249,20.3691,0.0434
08/05/2025,19.53,22.118,19.51,22.11,511566880,Avalanche,AVAX-USD,0.1322,20.4356,0.0484
09/05/2025,22.109,23.944,21.969,23.253,645061542,Avalanche,AVAX-USD,0.0517,20.722,0.0423
10/05/2025,23.253,25.945,23.066,25.888,641198524,Avalanche,AVAX-USD,0.1133,21.4849,0.0463
11/05/2025,25.887,25.991,24.199,24.752,459372450,Avalanche,AVAX-USD,-0.0439,22.1779,0.0469
12/05/2025,24.752,26.747,23.949,24.832,777042215,Avalanche,AVAX-USD,0.0032,22.9131,0.0456
13/05/2025,24.832,26.199,23.518,25.769,512615888,Avalanche,AVAX-USD,0.0377,23.7333,0.0449
14/05/2025,25.769,26.517,24.782,24.987,486613592,Avalanche,AVAX-USD,-0.0303,24.513,0.0454
15/05/2025,24.986,25.099,23.027,23.434,582877002,Avalanche,AVAX-USD,-0.0622,24.7021,0.0459
16/05/2025,23.435,24.03,22.733,23.091,365753876,Avalanche,AVAX-USD,-0.0146,24.679,0.0459
17/05/2025,23.091,23.105,21.999,22.194,298929781,Avalanche,AVAX-USD,-0.0388,24.1513,0.0466
18/05/2025,22.194,23.832,21.767,23.09,435356952,Avalanche,AVAX-USD,0.0404,23.9139,0.047
19/05/2025,23.09,23.148,21.303,22.273,364366343,Avalanche,AVAX-USD,-0.0354,23.5483,0.0472
20/05/2025,22.273,22.802,21.798,22.583,357550193,Avalanche,AVAX-USD,0.0139,23.0931,0.047
21/05/2025,22.583,23.767,22.245,23.188,546490909,Avalanche,AVAX-USD,0.0268,22.8361,0.047
22/05/2025,23.189,25.39,23.174,25.241,728718314,Avalanche,AVAX-USD,0.0885,23.0943,0.0457
23/05/2025,25.241,25.952,22.971,23.03,722455405,Avalanche,AVAX-USD,-0.0876,23.0856,0.0487
24/05/2025,23.031,23.453,22.786,22.978,331302370,Avalanche,AVAX-USD,-0.0023,23.1976,0.0487
25/05/2025,22.978,23.452,22.069,23.442,294646906,Avalanche,AVAX-USD,0.0202,23.2479,0.0488
26/05/2025,23.441,23.976,22.92,23.072,322936502,Avalanche,AVAX-USD,-0.0158,23.362,0.0489
27/05/2025,23.072,23.858,22.564,23.373,413600080,Avalanche,AVAX-USD,0.013,23.4749,0.0486
28/05/2025,23.373,23.755,22.821,23.554,350882679,Avalanche,AVAX-USD,0.0077,23.5271,0.0486
29/05/2025,23.554,24.305,22.238,22.247,552513610,Avalanche,AVAX-USD,-0.0555,23.0994,0.0497
30/05/2025,22.247,22.329,20.551,20.556,607428819,Avalanche,AVAX-USD,-0.076,22.746,0.0514
31/05/2025,20.556,21.117,19.833,20.801,390994869,Avalanche,AVAX-USD,0.0119,22.435,0.051
01/06/2025,20.801,20.97,20.239,20.873,244389466,Avalanche,AVAX-USD,0.0035,22.068,0.0509
02/06/2025,20.873,21.269,20.277,21.182,323844039,Avalanche,AVAX-USD,0.0148,21.798,0.0506
03/06/2025,21.182,21.683,20.97,21.15,342488538,Avalanche,AVAX-USD,-0.0015,21.4804,0.0502
04/06/2025,21.15,21.62,20.131,20.147,327713101,Avalanche,AVAX-USD,-0.0474,20.9937,0.051
05/06/2025,20.147,20.534,18.487,18.797,476076764,Avalanche,AVAX-USD,-0.067,20.5009,0.0524
06/06/2025,18.796,19.929,18.718,19.668,307730766,Avalanche,AVAX-USD,0.0463,20.374,0.0529
07/06/2025,19.668,21.118,19.605,20.675,260705819,Avalanche,AVAX-USD,0.0512,20.356,0.0478
08/06/2025,20.675,21.473,20.177,21.056,311045653,Avalanche,AVAX-USD,0.0184,20.3821,0.0469
09/06/2025,21.056,21.993,20.245,21.952,418466692,Avalanche,AVAX-USD,0.0426,20.4921,0.0425
10/06/2025,21.952,22.546,21.545,22.543,531852889,Avalanche,AVAX-USD,0.0269,20.6911,0.0422
11/06/2025,22.543,22.727,21.362,21.594,467715657,Avalanche,AVAX-USD,-0.0421,20.8979,0.0428
12/06/2025,21.594,21.594,20.201,20.356,389684875,Avalanche,AVAX-USD,-0.0573,21.1206,0.0431
13/06/2025,20.356,20.356,18.527,19.418,679579060,Avalanche,AVAX-USD,-0.0461,21.0849,0.0435
14/06/2025,19.418,19.421,18.746,18.96,206828236,Avalanche,AVAX-USD,-0.0236,20.8399,0.0424
15/06/2025,18.96,19.278,18.78,19.115,190913480,Avalanche,AVAX-USD,0.0082,20.5626,0.0424
16/06/2025,19.115,19.968,18.937,19.079,337682963,Avalanche,AVAX-USD,-0.0019,20.1521,0.042
17/06/2025,19.078,19.466,18.171,18.622,379172704,Avalanche,AVAX-USD,-0.024,19.592,0.0413
18/06/2025,18.622,18.886,18.096,18.161,326360202,Avalanche,AVAX-USD,-0.0248,19.1016,0.041
19/06/2025,18.161,18.37,17.664,18.065,315246811,Avalanche,AVAX-USD,-0.0053,18.7743,0.0409
20/06/2025,18.065,18.395,16.979,17.369,326554009,Avalanche,AVAX-USD,-0.0385,18.4816,0.0408
21/06/2025,17.369,17.632,16.506,16.79,326372168,Avalanche,AVAX-USD,-0.0333,18.1716,0.0366
22/06/2025,16.791,17.086,15.71,16.5,443647758,Avalanche,AVAX-USD,-0.0173,17.798,0.0338
23/06/2025,16.5,18.176,16.322,18.1,519115911,Avalanche,AVAX-USD,0.097,17.6581,0.0391
24/06/2025,18.1,18.473,17.934,18.226,355342749,Avalanche,AVAX-USD,0.007,17.6016,0.0388
25/06/2025,18.226,18.35,17.444,17.569,278415199,Avalanche,AVAX-USD,-0.036,17.517,0.0391
26/06/2025,17.569,17.986,17.137,17.227,235439480,Avalanche,AVAX-USD,-0.0195,17.3973,0.039
27/06/2025,17.228,17.732,17.107,17.578,210772393,Avalanche,AVAX-USD,0.0204,17.4271,0.0392
28/06/2025,17.578,18.063,17.503,17.982,142224426,Avalanche,AVAX-USD,0.023,17.5974,0.0386
29/06/2025,17.982,18.864,17.815,18.742,209495241,Avalanche,AVAX-USD,0.0423,17.9177,0.0373
30/06/2025,18.742,18.84,17.75,17.975,282289662,Avalanche,AVAX-USD,-0.0409,17.8999,0.0379
01/07/2025,17.975,18.046,16.991,17.106,227124257,Avalanche,AVAX-USD,-0.0483,17.7399,0.0387
02/07/2025,17.106,18.801,17.017,18.511,384284559,Avalanche,AVAX-USD,0.0821,17.8744,0.0417
03/07/2025,18.511,19.154,18.377,18.539,319916417,Avalanche,AVAX-USD,0.0015,18.0619,0.0417
04/07/2025,18.54,18.865,17.535,17.795,274810097,Avalanche,AVAX-USD,-0.0401,18.0929,0.0415
05/07/2025,17.795,17.991,17.647,17.927,113907263,Avalanche,AVAX-USD,0.0074,18.085,0.0398
06/07/2025,17.927,18.586,17.766,18.299,183551796,Avalanche,AVAX-USD,0.0208,18.0217,0.039
07/07/2025,18.299,18.563,17.824,18.004,194097862,Avalanche,AVAX-USD,-0.0161,18.0259,0.0377
08/07/2025,18.004,18.472,17.71,18.362,243240584,Avalanche,AVAX-USD,0.0199,18.2053,0.0378
09/07/2025,18.362,19.596,18.111,19.508,443768517,Avalanche,AVAX-USD,0.0624,18.3477,0.0388
10/07/2025,19.508,20.75,19.361,20.688,541689104,Avalanche,AVAX-USD,0.0605,18.6547,0.0401
11/07/2025,20.688,21.466,20.399,20.691,653443134,Avalanche,AVAX-USD,0.0001,19.0684,0.0394
12/07/2025,20.691,21.039,20.208,20.672,418609980,Avalanche,AVAX-USD,-0.0009,19.4606,0.0379
13/07/2025,20.672,21.731,20.672,21.198,543346177,Avalanche,AVAX-USD,0.0254,19.8747,0.0371
14/07/2025,21.198,22.051,21.081,21.281,566212798,Avalanche,AVAX-USD,0.0039,20.3429,0.0367
15/07/2025,21.281,22.557,20.446,22.514,857272986,Avalanche,AVAX-USD,0.0579,20.936,0.038
16/07/2025,22.514,23.011,21.63,22.669,678757694,Avalanche,AVAX-USD,0.0069,21.3876,0.038
17/07/2025,22.669,24.172,22.066,23.86,871888122,Avalanche,AVAX-USD,0.0525,21.8407,0.0384
18/07/2025,23.86,24.981,23.173,23.525,974862546,Avalanche,AVAX-USD,-0.014,22.2456,0.0382
19/07/2025,23.525,25.108,23.073,24.518,638080409,Avalanche,AVAX-USD,0.0422,22.795,0.0385
20/07/2025,24.518,25.485,24.341,25.074,701378743,Avalanche,AVAX-USD,0.0227,23.3487,0.0374
21/07/2025,25.074,26.34,24.693,25.454,868415767,Avalanche,AVAX-USD,0.0152,23.9449,0.0364
22/07/2025,25.454,26.049,24.804,25.865,1243077434,Avalanche,AVAX-USD,0.0161,24.4236,0.0359
23/07/2025,25.865,26.0,23.204,23.953,906923526,Avalanche,AVAX-USD,-0.0739,24.607,0.0361
24/07/2025,23.953,24.431,22.64,23.655,682806176,Avalanche,AVAX-USD,-0.0124,24.5777,0.0363
25/07/2025,23.655,24.022,22.913,24.005,590812697,Avalanche,AVAX-USD,0.0148,24.6463,0.0353
26/07/2025,24.005,25.712,23.867,24.945,540019054,Avalanche,AVAX-USD,0.0392,24.7073,0.0352
27/07/2025,24.945,26.375,24.776,25.99,538780547,Avalanche,AVAX-USD,0.0419,24.8381,0.0356
28/07/2025,25.99,27.307,25.033,25.087,1099619833,Avalanche,AVAX-USD,-0.0347,24.7857,0.0366
29/07/2025,25.088,25.484,23.938,24.355,780523121,Avalanche,AVAX-USD,-0.0292,24.57,0.0369
30/07/2025,24.355,24.474,22.54,23.304,661309834,Avalanche,AVAX-USD,-0.0432,24.4773,0.037
31/07/2025,23.304,24.085,22.472,22.5,585941325,Avalanche,AVAX-USD,-0.0345,24.3123,0.0363
01/08/2025,22.499,22.56,21.148,21.558,765144788,Avalanche,AVAX-USD,-0.0419,23.9627,0.0348
02/08/2025,21.558,21.795,20.704,20.869,350475266,Avalanche,AVAX-USD,-0.032,23.3804,0.0355
03/08/2025,20.869,21.527,20.682,21.379,268323585,Avalanche,AVAX-USD,0.0244,22.7217,0.0346
04/08/2025,21.379,23.102,21.356,23.09,574414794,Avalanche,AVAX-USD,0.08,22.4364,0.0371
05/08/2025,23.09,23.109,21.481,21.903,441314304,Avalanche,AVAX-USD,-0.0514,22.0861,0.0386
06/08/2025,21.903,22.371,21.591,22.23,372181882,Avalanche,AVAX-USD,0.0149,21.9327,0.0384
07/08/2025,22.23,23.349,21.97,23.346,549785933,Avalanche,AVAX-USD,0.0502,22.0536,0.0392
08/08/2025,23.346,23.861,23.042,23.797,729617997,Avalanche,AVAX-USD,0.0193,22.3734,0.0379
09/08/2025,23.797,24.779,23.761,24.247,727745169,Avalanche,AVAX-USD,0.0189,22.856,0.0366
10/08/2025,24.247,24.517,23.307,23.864,504053150,Avalanche,AVAX-USD,-0.0158,23.211,0.0368
11/08/2025,23.864,24.578,22.687,22.852,672266231,Avalanche,AVAX-USD,-0.0424,23.177,0.0378
12/08/2025,22.853,24.841,22.792,24.667,723957827,Avalanche,AVAX-USD,0.0794,23.5719,0.0401
13/08/2025,24.667,25.653,24.397,25.531,830742273,Avalanche,AVAX-USD,0.035,24.0434,0.0404
14/08/2025,25.531,25.967,23.24,23.67,1194349911,Avalanche,AVAX-USD,-0.0729,24.0897,0.0418
15/08/2025,23.67,25.619,23.508,23.757,1228378186,Avalanche,AVAX-USD,0.0037,24.084,0.0418
16/08/2025,23.757,24.366,23.613,24.313,447538373,Avalanche,AVAX-USD,0.0234,24.0934,0.0409
17/08/2025,24.313,25.639,24.059,25.075,677983365,Avalanche,AVAX-USD,0.0313,24.2664,0.0411
18/08/2025,25.075,25.243,23.409,23.701,845916501,Avalanche,AVAX-USD,-0.0548,24.3877,0.0418
19/08/2025,23.701,24.051,22.328,22.331,629987997,Avalanche,AVAX-USD,-0.0578,24.054,0.0428
20/08/2025,22.331,23.54,22.296,23.429,533017799,Avalanche,AVAX-USD,0.0492,23.7537,0.0437
21/08/2025,23.429,23.559,22.721,22.77,402640962,Avalanche,AVAX-USD,-0.0281,23.6251,0.0439
22/08/2025,22.771,25.36,22.267,25.239,1050508414,Avalanche,AVAX-USD,0.1084,23.8369,0.0463
23/08/2025,25.239,26.687,24.504,26.219,1233455583,Avalanche,AVAX-USD,0.0388,24.1091,0.0467
24/08/2025,26.219,26.511,24.962,25.725,898451908,Avalanche,AVAX-USD,-0.0188,24.202,0.0468
25/08/2025,25.725,25.914,23.133,23.38,940439266,Avalanche,AVAX-USD,-0.0912,24.1561,0.0494
26/08/2025,23.38,24.344,23.145,24.18,618664019,Avalanche,AVAX-USD,0.0342,24.4203,0.0491
27/08/2025,24.18,25.302,23.91,24.423,776300691,Avalanche,AVAX-USD,0.01,24.5623,0.0488
28/08/2025,24.423,24.944,24.166,24.89,632225259,Avalanche,AVAX-USD,0.0191,24.8651,0.0486
29/08/2025,24.89,25.184,23.231,23.576,845036299,Avalanche,AVAX-USD,-0.0528,24.6276,0.0489
30/08/2025,23.575,23.911,23.152,23.786,319309453,Avalanche,AVAX-USD,0.0089,24.28,0.0484
31/08/2025,23.786,24.188,23.406,23.406,293421664,Avalanche,AVAX-USD,-0.016,23.9487,0.0478
01/09/2025,23.406,24.286,22.701,23.183,736005355,Avalanche,AVAX-USD,-0.0095,23.9206,0.0474
02/09/2025,23.183,24.469,23.064,24.453,744153049,Avalanche,AVAX-USD,0.0548,23.9596,0.0482
03/09/2025,24.453,25.61,24.295,25.179,758957141,Avalanche,AVAX-USD,0.0297,24.0676,0.0464
04/09/2025,25.179,25.266,24.219,24.237,507788490,Avalanche,AVAX-USD,-0.0374,23.9743,0.0458
05/09/2025,24.237,25.062,23.897,24.479,658900687,Avalanche,AVAX-USD,0.01,24.1033,0.0458
06/09/2025,24.479,24.599,24.101,24.382,268495515,Avalanche,AVAX-USD,-0.004,24.1884,0.045
07/09/2025,24.382,24.915,24.282,24.693,334443925,Avalanche,AVAX-USD,0.0128,24.3723,0.0449
08/09/2025,24.693,25.746,24.552,25.273,625453896,Avalanche,AVAX-USD,0.0235,24.6709,0.045
09/09/2025,25.272,26.269,24.927,25.937,907855023,Avalanche,AVAX-USD,0.0263,24.8829,0.0451
10/09/2025,25.937,29.432,25.779,29.428,1786690378,Avalanche,AVAX-USD,0.1346,25.4899,0.0501
11/09/2025,29.427,29.823,28.595,29.176,1099173268,Avalanche,AVAX-USD,-0.0086,26.1954,0.0484
12/09/2025,29.175,29.365,28.287,28.979,882384250,Avalanche,AVAX-USD,-0.0068,26.8383,0.0482
13/09/2025,28.979,31.184,28.786,30.041,1504154570,Avalanche,AVAX-USD,0.0366,27.6467,0.0462
14/09/2025,30.041,30.594,29.034,29.491,1011896647,Avalanche,AVAX-USD,-0.0183,28.3321,0.0464
15/09/2025,29.491,30.352,28.346,29.845,1233415310,Avalanche,AVAX-USD,0.012,28.9853,0.0464
16/09/2025,29.845,30.933,29.261,30.081,1106072756,Avalanche,AVAX-USD,0.0079,29.5773,0.0461
17/09/2025,30.081,31.933,29.445,31.766,1189235928,Avalanche,AVAX-USD,0.056,29.9113,0.0454
18/09/2025,31.766,35.327,31.705,35.232,2214636607,Avalanche,AVAX-USD,0.1091,30.7764,0.047
19/09/2025,35.232,35.747,33.437,33.767,1550014612,Avalanche,AVAX-USD,-0.0416,31.4604,0.0477
20/09/2025,33.767,34.088,32.957,33.186,860272327,Avalanche,AVAX-USD,-0.0172,31.9097,0.0474
21/09/2025,33.186,33.59,32.671,33.048,722469169,Avalanche,AVAX-USD,-0.0042,32.4179,0.044
22/09/2025,33.048,33.893,30.147,33.73,2109916174,Avalanche,AVAX-USD,0.0206,32.9729,0.0437
23/09/2025,33.732,35.91,32.826,33.654,2623574371,Avalanche,AVAX-USD,-0.0023,33.4833,0.0434
24/09/2025,33.654,34.787,32.303,32.346,1422529661,Avalanche,AVAX-USD,-0.0389,33.5661,0.0401
25/09/2025,32.346,32.722,28.595,28.661,1693878830,Avalanche,AVAX-USD,-0.1139,32.6274,0.046
26/09/2025,28.661,29.533,27.137,29.106,1647707011,Avalanche,AVAX-USD,0.0155,31.9616,0.046
27/09/2025,29.106,29.11,28.274,28.791,587957087,Avalanche,AVAX-USD,-0.0108,31.3337,0.046
28/09/2025,28.791,30.126,27.964,30.008,839460836,Avalanche,AVAX-USD,0.0423,30.8994,0.0451
29/09/2025,30.008,30.791,29.211,30.452,1273919331,Avalanche,AVAX-USD,0.0148,30.4311,0.0451
30/09/2025,30.453,30.658,28.846,30.004,981285193,Avalanche,AVAX-USD,-0.0147,29.9097,0.0451
01/10/2025,30.004,31.078,29.648,30.705,1013650964,Avalanche,AVAX-USD,0.0234,29.6753,0.045
02/10/2025,30.705,31.362,29.621,31.024,1558734326,Avalanche,AVAX-USD,0.0104,30.0129,0.0443
03/10/2025,31.023,31.529,30.045,31.361,1167826177,Avalanche,AVAX-USD,0.0109,30.335,0.0441
04/10/2025,31.361,31.402,29.906,30.143,675889608,Avalanche,AVAX-USD,-0.0388,30.5281,0.0441
05/10/2025,30.143,31.152,29.7,30.086,788787448,Avalanche,AVAX-USD,-0.0019,30.5393,0.0442
06/10/2025,30.086,30.976,29.979,30.712,805717499,Avalanche,AVAX-USD,0.0208,30.5764,0.0442
07/10/2025,30.712,30.712,27.921,27.953,1112567191,Avalanche,AVAX-USD,-0.0898,30.2834,0.0477
08/10/2025,27.953,29.392,27.898,28.815,716426782,Avalanche,AVAX-USD,0.0308,30.0134,0.0478
09/10/2025,28.815,28.854,27.665,28.384,602237170,Avalanche,AVAX-USD,-0.015,29.6363,0.0478
10/10/2025,28.384,28.6,10.639,20.734,2350323050,Avalanche,AVAX-USD,-0.2695,28.1181,0.0639
11/10/2025,20.734,23.347,20.566,21.472,1589010716,Avalanche,AVAX-USD,0.0356,26.8794,0.0645
12/10/2025,21.472,23.328,20.714,22.583,1271748794,Avalanche,AVAX-USD,0.0517,25.8076,0.0654
13/10/2025,22.583,24.057,21.946,23.839,1570962949,Avalanche,AVAX-USD,0.0556,24.8257,0.0659
14/10/2025,23.839,23.889,21.989,22.77,1229012211,Avalanche,AVAX-USD,-0.0448,24.0853,0.0663
15/10/2025,22.77,23.234,21.639,21.916,728451123,Avalanche,AVAX-USD,-0.0375,23.0997,0.0664
16/10/2025,21.916,22.346,20.675,20.959,808359413,Avalanche,AVAX-USD,-0.0437,22.039,0.0666
17/10/2025,20.96,21.224,19.092,19.957,925795295,Avalanche,AVAX-USD,-0.0478,21.928,0.0658
18/10/2025,19.956,20.389,19.857,20.207,345603953,Avalanche,AVAX-USD,0.0125,21.7473,0.0619
19/10/2025,20.207,20.833,19.774,20.595,448813688,Avalanche,AVAX-USD,0.0192,21.4633,0.062
20/10/2025,20.595,21.161,20.197,20.357,588464549,Avalanche,AVAX-USD,-0.0116,20.9659,0.062
21/10/2025,20.362,20.836,19.5,19.558,656925336,Avalanche,AVAX-USD,-0.0392,20.507,0.0621
22/10/2025,19.557,19.691,18.555,19.018,571554469,Avalanche,AVAX-USD,-0.0276,20.093,0.0618
23/10/2025,19.018,19.712,18.99,19.136,438896726,Avalanche,AVAX-USD,0.0062,19.8326,0.0619
24/10/2025,19.136,19.785,19.065,19.494,431746285,Avalanche,AVAX-USD,0.0187,19.7664,0.0621
25/10/2025,19.495,19.817,19.266,19.725,271459857,Avalanche,AVAX-USD,0.0118,19.6976,0.0593
26/10/2025,19.725,20.891,19.36,20.836,549295335,Avalanche,AVAX-USD,0.0563,19.732,0.0604
27/10/2025,20.835,21.069,20.231,20.326,501849682,Avalanche,AVAX-USD,-0.0245,19.7276,0.0605
28/10/2025,20.326,20.511,19.24,19.494,551989050,Avalanche,AVAX-USD,-0.0409,19.7184,0.0599
29/10/2025,19.493,20.153,19.36,19.656,478906964,Avalanche,AVAX-USD,0.0083,19.8096,0.0598
30/10/2025,19.656,19.951,17.582,18.132,654653081,Avalanche,AVAX-USD,-0.0775,19.6661,0.061
31/10/2025,18.132,18.552,17.848,18.193,442323772,Avalanche,AVAX-USD,0.0034,19.4803,0.0607
01/11/2025,18.193,18.731,18.103,18.695,254645635,Avalanche,AVAX-USD,0.0276,19.3331,0.061
02/11/2025,18.695,18.979,18.118,18.859,270439301,Avalanche,AVAX-USD,0.0088,19.0507,0.061
03/11/2025,18.859,18.866,16.341,16.651,784853847,Avalanche,AVAX-USD,-0.1171,18.5257,0.0637
04/11/2025,16.651,16.988,15.124,16.025,853804280,Avalanche,AVAX-USD,-0.0376,18.0301,0.0637
05/11/2025,16.025,16.972,15.345,16.648,523413640,Avalanche,AVAX-USD,0.0389,17.6004,0.0642
06/11/2025,16.648,16.699,15.667,16.1,418095695,Avalanche,AVAX-USD,-0.0329,17.3101,0.0628
07/11/2025,16.1,18.012,16.078,17.702,815955060,Avalanche,AVAX-USD,0.0995,17.24,0.0657
08/11/2025,17.702,18.373,17.058,17.476,503095108,Avalanche,AVAX-USD,-0.0128,17.0659,0.0657
09/11/2025,17.476,17.89,16.839,17.777,380789064,Avalanche,AVAX-USD,0.0172,16.9113,0.0448
10/11/2025,17.776,18.331,17.7,18.168,481673918,Avalanche,AVAX-USD,0.022,17.128,0.0444
11/11/2025,18.168,18.537,17.009,17.014,463721186,Avalanche,AVAX-USD,-0.0635,17.2693,0.0443
12/11/2025,17.014,17.745,16.668,16.821,405573955,Avalanche,AVAX-USD,-0.0113,17.294,0.0427
13/11/2025,16.821,17.669,15.806,16.161,584449657,Avalanche,AVAX-USD,-0.0392,17.3027,0.0425
14/11/2025,16.161,16.161,14.907,15.111,699471351,Avalanche,AVAX-USD,-0.065,16.9326,0.0434
15/11/2025,15.111,15.758,15.111,15.524,256109519,Avalanche,AVAX-USD,0.0273,16.6537,0.0435
16/11/2025,15.524,15.831,14.672,15.158,443528413,Avalanche,AVAX-USD,-0.0236,16.2796,0.043
17/11/2025,15.158,15.743,14.269,14.5,612990821,Avalanche,AVAX-USD,-0.0434,15.7556,0.0433
18/11/2025,14.5,14.891,14.081,14.573,539333206,Avalanche,AVAX-USD,0.005,15.4069,0.043
19/11/2025,14.573,14.661,13.746,14.266,481211738,Avalanche,AVAX-USD,-0.0211,15.0419,0.0431
20/11/2025,14.266,14.457,13.506,13.808,524935761,Avalanche,AVAX-USD,-0.0321,14.7057,0.0429
21/11/2025,13.808,13.943,12.721,13.302,733078170,Avalanche,AVAX-USD,-0.0366,14.4473,0.0431
22/11/2025,13.302,13.362,13.051,13.228,347444456,Avalanche,AVAX-USD,-0.0056,14.1193,0.043
23/11/2025,13.228,13.449,13.215,13.278,288716790,Avalanche,AVAX-USD,0.0038,13.8507,0.0427
24/11/2025,13.278,14.034,13.177,13.891,433963981,Avalanche,AVAX-USD,0.0462,13.7637,0.0438
25/11/2025,13.891,14.336,13.735,14.17,427957253,Avalanche,AVAX-USD,0.0201,13.7061,0.0424
26/11/2025,14.17,14.936,13.931,14.936,432999308,Avalanche,AVAX-USD,0.0541,13.8019,0.044
27/11/2025,14.936,15.145,14.892,15.024,393345152,Avalanche,AVAX-USD,0.0059,13.9756,0.0436
28/11/2025,15.024,15.244,14.837,14.853,409725334,Avalanche,AVAX-USD,-0.0114,14.1971,0.0435
29/11/2025,14.853,14.899,14.226,14.245,284565722,Avalanche,AVAX-USD,-0.0409,14.3424,0.042
30/11/2025,14.245,14.326,13.775,13.775,340165721,Avalanche,AVAX-USD,-0.033,14.4134,0.0422
01/12/2025,13.775,13.781,12.578,12.778,467338828,Avalanche,AVAX-USD,-0.0724,14.2544,0.0432
02/12/2025,12.778,13.735,12.739,13.644,508212904,Avalanche,AVAX-USD,0.0678,14.1793,0.0455
03/12/2025,13.644,14.948,13.597,14.814,613390657,Avalanche,AVAX-USD,0.0858,14.1619,0.044
04/12/2025,14.814,14.848,14.235,14.399,403986517,Avalanche,AVAX-USD,-0.028,14.0726,0.0438
05/12/2025,14.399,14.519,13.159,13.235,450129031,Avalanche,AVAX-USD,-0.0808,13.8414,0.0453
06/12/2025,13.235,13.472,13.165,13.412,263900773,Avalanche,AVAX-USD,0.0134,13.7224,0.0452
07/12/2025,13.412,13.844,13.02,13.456,329002415,Avalanche,AVAX-USD,0.0033,13.6769,0.0407
08/12/2025,13.457,13.885,13.393,13.641,302368259,Avalanche,AVAX-USD,0.0137,13.8001,0.0409
09/12/2025,13.641,14.714,13.525,14.605,465188681,Avalanche,AVAX-USD,0.0707,13.9374,0.0431
10/12/2025,14.605,14.772,14.142,14.142,438199900,Avalanche,AVAX-USD,-0.0317,13.8414,0.043
11/12/2025,14.142,14.142,12.913,13.43,480138909,Avalanche,AVAX-USD,-0.0503,13.703,0.0425
12/12/2025,13.43,13.779,12.838,13.111,341829709,Avalanche,AVAX-USD,-0.0238,13.6853,0.0426
13/12/2025,13.111,13.461,13.111,13.386,217947611,Avalanche,AVAX-USD,0.021,13.6816,0.0424
14/12/2025,13.386,13.395,12.824,12.89,216500422,Avalanche,AVAX-USD,-0.0371,13.6007,0.0414
15/12/2025,12.89,13.323,12.262,12.341,407488964,Avalanche,AVAX-USD,-0.0426,13.415,0.0415
16/12/2025,12.341,12.371,11.971,12.345,371980854,Avalanche,AVAX-USD,0.0003,13.0921,0.0414
17/12/2025,12.345,12.582,11.733,11.839,404583727,Avalanche,AVAX-USD,-0.041,12.7631,0.0413
18/12/2025,11.839,12.275,11.303,11.435,458277072,Avalanche,AVAX-USD,-0.0341,12.4781,0.0416
19/12/2025,11.435,12.382,11.279,12.249,432721224,Avalanche,AVAX-USD,0.0712,12.355,0.0439
20/12/2025,12.249,12.361,12.141,12.209,155014556,Avalanche,AVAX-USD,-0.0033,12.1869,0.0435
21/12/2025,12.209,12.315,11.973,12.138,189790825,Avalanche,AVAX-USD,-0.0058,12.0794,0.0431
22/12/2025,12.138,12.425,12.067,12.404,362302026,Avalanche,AVAX-USD,0.0219,12.0884,0.0433
23/12/2025,12.404,12.512,11.885,12.179,333331291,Avalanche,AVAX-USD,-0.0181,12.0647,0.0434
24/12/2025,12.179,12.201,11.909,12.104,222075714,Avalanche,AVAX-USD,-0.0062,12.1026,0.0424
25/12/2025,12.104,12.488,12.054,12.08,261744090,Avalanche,AVAX-USD,-0.002,12.1947,0.0422
26/12/2025,12.08,12.584,12.041,12.343,275491095,Avalanche,AVAX-USD,0.0218,12.2081,0.0411
27/12/2025,12.343,12.697,12.335,12.686,177638276,Avalanche,AVAX-USD,0.0278,12.2763,0.0415
28/12/2025,12.686,12.837,12.531,12.636,215994295,Avalanche,AVAX-USD,-0.0039,12.3474,0.0414
29/12/2025,12.636,13.143,12.351,12.358,404455132,Avalanche,AVAX-USD,-0.022,12.3409,0.041
30/12/2025,12.358,12.612,12.333,12.562,233161887,Avalanche,AVAX-USD,0.0165,12.3956,0.0408
31/12/2025,12.562,12.684,12.257,12.305,246120131,Avalanche,AVAX-USD,-0.0205,12.4243,0.0388
01/01/2026,12.305,13.646,12.22,13.55,452484845,Avalanche,AVAX-USD,0.1012,12.6343,0.0412
02/01/2026,13.55,13.941,13.113,13.8,454881886,Avalanche,AVAX-USD,0.0185,12.8424,0.0381
